id,pubtime,medium_code,language,head,content
59217348,2025-12-15,NZZ,de,Die Rechte erlebt in Chile eine Renaissance,"<tx><au>Alexander Busch, São Paulo</au><p>Der Konservative José Antonio Kast erreichte am Sonntag 58 Prozent der Stimmen, die linke Gegenkandidatin Jeannette Jara kam auf lediglich 42 Prozent. Die Regierung des scheidenden Präsidenten Gabriel Boric, in der sie Ministerin war, hat viele Chilenen enttäuscht. Das trug vor allem zum schlechten Abschneiden von Jara bei. Kast lag in den Umfragen stets 15 bis 20 Prozentpunkte vor Jara. Doch weil er sich im Wahlkampf neutral gegeben hat, bleibt nebulös, wie er als Präsident ab dem 11. März 2026 regieren wird.</p><p>Ein Rückblick in den Wahlkampf: Bei einer der wichtigsten Debatten vor der ersten Wahlrunde in Chile taucht José Antonio Kast bereits um 7 Uhr morgens als erster der Kandidaten auf, zwei Stunden bevor es losgeht. Kast ist Favorit in den Umfragen. Wie wie immer trägt er Krawatte und Anzug. Anders als die Radiomoderatoren und Journalisten ist er nicht verschlafen. Er ist freundlich und höflich und begrüsst jeden mit Namen. Er ist alleine unterwegs. Sein Begleittross trifft erst nach und nach ein. Den Radiosendern gibt er so lange Interviews, bis den Journalisten keine Fragen mehr einfallen.</p><p>Das Interesse der Medien bleibt überschaubar. Anders als bei einigen seiner Konkurrenten, die nach und nach mit ihren Claqueuren und Wahlkampfteams eintreffen, sammelt sich keine Traube von Journalisten um ihn. Es ist offensichtlich, dass Kast kein knackiges Zitat liefern wird, das man schnell in die Nachrichtenkanäle einspeisen könnte.</p><p>«Nicht anecken, nicht festlegen, keinen Fehler machen», so beschreibt der einflussreiche politische Kommentator Tomás Mosciatti von Radio Bio-Bio die Wahlstrategie Kasts im Gespräch.</p><zt>Vor vier Jahren gescheitert</zt><p>Seine Vorsicht lässt sich erklären. Denn Kast war bereits einmal knapp davor, zum Präsidenten Chiles gewählt zu werden. Vor vier Jahren hatte er die erste Wahlrunde gewonnen, dann aber in der Stichwahl deutlich gegen den linksgerichteten Kandidaten Gabriel Boric verloren. Den gleichen Fehler wollte er diesmal nicht wiederholen. 2021 gab er sich im Endspurt erzkonservativ und radikaler als zuvor. Ja, er bewundere Pinochet, sagte er. Er sei rechts, aber ohne Komplexe, erklärte er damals. «Was ist daran rechtsradikal, wenn ich stolz bin auf Chiles Erfolge der letzten dreissig Jahre?», fragte er und verstörte damit viele Wähler. Kast war damals nicht nur für die Linken, sondern auch für grosse Teile der Mittelschicht nicht wählbar. Doch das politische Zentrum hat sich inzwischen in Chile deutlich nach rechts verschoben. Im ersten Wahlgang erhielten alle Kandidaten von der Mitte bis rechts aussen zusammen rund 70 Prozent der Stimmen. Kast wollte seinen Vorsprung also nicht aufs Spiel setzen. Das führte dazu, dass der sich sowieso schon moderat gebende Politiker noch staatsmännischer auftrat als zuvor – als «Präsident aller Chilenen».</p><p>Die Linkskandidatin Jara versuchte ihn zu provozieren. Sie spottete, er fälle lieber keine Entscheidungen, um keine Stimme zu verlieren. Sie hielt ihn für ein «Weichei», weil er mit schusssicherer Weste auf die Strasse gehe und sich bei seinen Auftritten hinter Panzerglas verstecke. «Ich habe vor gar nichts Angst», sagte Kast lächelnd bei einem Auftritt, «nur vor dem Herrgott.»</p><zt>Erzkatholische Positionen</zt><p>Kast ist weder ein spannender Debattierer noch ein mitreissender Redner. Auch in seinen sonstigen Auftritten hat er nichts gemein mit dem aggressiven Libertären Javier Milei in Argentinien oder dem früheren Hauptmann Jair Bolsonaro in Brasilien. Dabei stehen sie sich ideologisch durchaus nahe. Vor allem mit Bolsonaro hat er sich während dessen Präsidentschaft mehrfach getroffen. Kast nimmt regelmässig an den weltweit stattfindenden Conservative Political Action Conferences teil. So war er etwa Ende Mai dieses Jahres in Ungarn beim Regierungschef Viktor Orban. Im September traf er Giorgia Meloni in Rom.</p><p>Trotz seinem moderaten Auftritt ist Kast ein erzkatholischer Konservativer. Die Familie Kast steht der katholischen Schönstattbewegung aus Deutschland nahe. Der neue Präsident hat neun Kinder. Seine Nähe zum Katholizismus erklärt, warum er – anders als andere chilenische Rechtspolitiker – gegen die Todesstrafe ist. Er ist auch gegen jede Form des Schwangerschaftsabbruchs.</p><p>Kast hat seinen Wahlkampf vor allem mit den Themen Sicherheit und Migration geführt. Beide stehen für die Chilenen ganz oben auf dem Sorgenbarometer. Kast konnte als Hardliner bei diesen Punkten überzeugend auftreten. Er verteidigt Pinochets Vermächtnis, wie inzwischen auch die anderen rechten Kandidaten. Bei vielen Chilenen aus der Mittelschicht und der Wirtschaft ist der von 1973 bis 1990 regierende General wegen seiner liberalen Wirtschaftsreformen heute wieder populär. Man könnte fast von einer Pinochet-Renaissance sprechen.</p><p>Die ideologische Nähe zu Pinochet kann Kast überzeugend ausspielen. Sein Vater war ein ehemaliger Wehrmachtsoffizier, der mit einem Ausweis des Roten Kreuzes nach Chile kam, nachdem er seine Wehrmachtspapiere verbrannt hatte, wie seine Eltern einmal in einem Interview erklärten.</p><p>Miguel, der Älteste der zehn Geschwister, war in der Militärdiktatur unter Pinochet Minister und Zentralbankpräsident. Ein anderer Bruder, der heute Cecinas Bavaria, das Lebensmittelunternehmen der Familie, leitet, soll dem Militär bei Verhören und Ermittlungen geholfen haben. Dies behauptet zumindest der chilenische Journalist Javier Rebolledo.</p><p>Dennoch wird Kast ab März nicht ein umfassendes Rechtsaussen-Programm durchsetzen können. Damit ist er schon einmal gescheitert: Als Chile eine neue Verfassung erhalten sollte, witterte er als Führer der rechten Mehrheit in der Verfassungsversammlung seine Chance, einen konservativen Text durchzusetzen. Doch die von ihm formulierte Version scheiterte in der Volksabstimmung, genauso wie zuvor ein linker Verfassungsentwurf.</p><zt>Präsident ohne Mehrheiten</zt><p>Kast wird auf moderate politische Kräfte angewiesen sein. Denn weder im Abgeordnetenhaus noch im Senat hat er eine Mehrheit. Olaf Jacob von der Konrad-Adenauer-Stiftung in Chile meint, als Hardliner werde Kast vermutlich alle verfassungskonformen Mittel ausreizen, um seine politischen Ziele zu erreichen – ohne jedoch die rechtsstaatliche Ordnung zu brechen. Als ultrakonservativer Politiker werde er – auch in sozialen Fragen wie beispielsweise beim Schwangerschaftsabbruch – nicht als Systemveränderer wirken.</p><p>Auf Pragmatismus hofft auch die Wirtschaft. Jorge Quiroz ist Kasts Koordinator für Wirtschaftspolitik und möglicher Kandidat für ein Ministeramt im Bereich Wirtschaft und Finanzen. Er sagt, dass Kast keine umfassenden Reformen anstrebe, wie sie in den letzten Jahren in Chile immer wieder gescheitert sind. Er werde vor allem mit Dekreten regieren, um möglichst schnell einen Stimmungswandel in der Wirtschaft zu erreichen.</p><p>«Nach mehr als einem Jahrzehnt ökonomischer und gesellschaftlicher Stagnation brauchen wir einen klaren Neustart: Deregulierung, Entlastung bei den Steuern und eine konsequente Straffung der Staatsausgaben», sagt Quiroz. Das ist genau das, was die Unternehmer hören wollen. Sie stören sich vor allem an den vielen Auflagen, die in den letzten Jahren unter der linken Regierung Boric dazugekommen sind. Zum ersten Mal zieht es chilenische Unternehmen nach Brasilien, Peru oder Uruguay, weil die Investitionsbedingungen dort besser sind.</p><p>Auch konservative Mitstreiter und Politiker sorgten sich, weil nicht abzusehen sei, welche Prioritäten Kast als Präsident setzen werde, sagt der Kommentator Mosciatti. «Sie hoffen, dass er als Präsident Antworten hat auf die Fragen, die er jetzt nicht beantwortet hat.»</p><lg><p>José Antonio Kast bei einer Fernsehdebatte am 9. Dezember. Er wird sein Amt im März antreten.<ur>Lucas Aguayo Araos / Imago</ur></p></lg></tx>"
57420390,2025-07-01,ZWA,de,Plus 53700 Personen: Zuwanderung sinkt,"<tx><p>BERN Laut dem gestern veröffentlichten Jahresbericht des Staatssekretariats für Wirtschaft (Seco) kamen im vergangenen Jahr netto 53700 Personen in die Schweiz. Das sind 10000 weniger als im Vorjahr. Damit bleibe die Schweiz aber weiterhin ein attraktives Einwanderungsland, heisst es weiter. Einerseits werde der Bedarf an hoch qualifizierten Arbeitskräften gedeckt. Aber auch für die Rekrutierung etwa in Gastgewerbe, Bau und Industrie würden Unternehmen auf Arbeitskräfte aus EU- und Efta-Staaten zurückgreifen. Die Integration in den Arbeitsmarkt gelingt laut dem Seco gut. Sie lag 2024 mit 86,8 Prozent um zwei Prozentpunkte über derjenigen der Einheimischen.</p><p>Trotz der hohen Zuwanderung der letzten Jahre sank die Arbeitslosigkeit von Schweizerinnen und Schweizern: «Dies spricht dafür, dass die Zuwanderung die inländische Erwerbsbevölkerung ergänzt und nicht verdrängt», so das Seco weiter. DBA</p></tx>"
59001383,2025-11-27,SRF,de,Die 10-Millionen-Schweiz – Neuer Bericht des Bundes: Ohne Zuwanderung vergreist die Schweiz,"<tx><ld><p>Der Bund wägt Chancen und Risiken der 10-Millionen-Schweiz ab – und findet: Die Zuwanderung hilft, Probleme zu lösen.</p></ld><p><au>Tobias Gasser</au></p><p>So entwickelt sich die Demografie in der Schweiz: Bevölkerungsreicher, älter und heterogener – und das in verschiedenen Landesregionen unterschiedlich stark akzentuiert. In dieser Richtung wird sich die Schweizer Bevölkerung in den nächsten Jahrzehnten entwickeln. Die Wirtschaftszentren in und um Zürich und am Genfersee werden stärker wachsen als andere Landesteile. Grundlage für diese Annahmen sind die demografischen Szenarien des Bundesamtes für Statistik BfS.</p><ka><zt>Bericht zur 10-Millionen-Schweiz</zt><p>Eine positiv geprägte Vision einer 10-Millionen-Schweiz. So lautete das Postulat der ehemaligen Zürcher GLP-Nationalrätin Judith Bellaiche. Das Postulat verlangte einen Bericht vom Bundesrat mit einem Zukunftsbild, in welchem Chancen einer 10-Millionen-Schweiz positiv identifiziert werden. Gleichzeitig sollen auch Lösungen, Planungsziele und konkrete Massnahmen formuliert werden. Gestern hat der Bundesrat den Bericht abgeliefert mit dem Titel: «Demografische Entwicklungen der Schweiz – Chancen und Herausforderungen.»</p><p>Hintergrund ist die SVP-Nachhaltigkeits-Initiative «Keine 10-Millionen-Schweiz». Diese will verhindern, dass bis ins Jahr 2050 die Zahl von 10 Millionen Einwohnerinnen und Einwohnern überschritten wird. Ab einer Wohnbevölkerung von 9.5 Millionen verlangt die Initiative Massnahme im Asylbereich, beim Familiennachzug und bei Aufenthalts- oder Niederlassungsbewilligungen. Gemäss Szenario des Bundesamtes für Statistik wäre dies im Jahr 2031.</p></ka><p>Bevölkerungswachstum von 15 Prozent: Das Hauptszenario des BfS geht im Jahr 2040 von einer 10-Millionen-Schweiz aus, hauptsächlich getrieben durch die Zuwanderung. In den nächsten 30 Jahren rechnet der Bund mit einem Bevölkerungswachstum von insgesamt knapp 15 Prozent.</p><p>Zu wenig Babys und doch wächst die Bevölkerung: Die Geburten gehen zurück. Aktuell bekommt jede Frau im Durchschnitt noch 1.29 Kinder. So tief lag die Geburtenrate noch nie, seit die Geburtenzahlen erfasst werden. Gemäss Szenario sterben ab dem Jahr 2035 mehr Menschen als geboren werden. Geht dieser Trend weiter, würde die Schweizer Bevölkerung also immer älter werden und schrumpfen. Die prognostizierte Zuwanderung kann die Geburtenlücke füllen und sorgt gar für ein positives Bevölkerungswachstum – entgegen dem europäischen Trend. Die EU rechnet mit einem Rückgang.</p><p>Die positive Rolle der Zuwanderung: Ein höherer Anteil älterer Personen in einer Gesellschaft lasse den Wohlstand (Bruttonlandprodukt pro Kopf) abschwächen. Pensionierte sind wirtschaftlich gesehen nicht mehr produktiv. Darum kommt die Landesregierung zum Schluss, dass mit einem Bevölkerungswachstum dieser dämpfende Effekt auf das Wohlstandswachstum «teilweise abgefedert werden» könne. Einen positiven Effekt sieht der Bundesrat auch bei der AHV. So hätten im Jahr 2020 Zugewanderte 40 Prozent der AHV-Beiträge geleistet, aber nur 30 Prozent der Leistungen bezogen. Auch beim Fachkräftemangel im Gesundheitswesen, beim Arbeitsmarkt generell und bei den öffentlichen Finanzen profitiere die Schweiz von der Zuwanderung. Der Bundesrat kommt darum insgesamt zum Schluss: «Das stetige Bevölkerungswachstum – und namentlich die Erwerbsmigration – wirkt der Alterung entgegen und dämpft deren Folgen ab.»</p><p>Wo sieht der Bund Handlungsbedarf: Der Bund verschweigt die Schattenseite des Bevölkerungswachstum und der Zuwanderung nicht. Er spricht generell von Herausforderungen. Wenn mehr Leute im Land leben, dann brauchen diese Lebensmittel, Trinkwasser und Energie. Wohnungen, eine funktionierende Verkehrsinfrastruktur und Schulen. Das braucht Investitionen und Planung. Auch profitieren nicht alle Landesteile gleich von der Zuwanderung. Ländliche Gebiete könnten unter einer Überalterung zusätzlich leiden. Und Zugewanderte, die keine oder ungenügende Berufsabschlüsse haben, müssten besser integriert werden.</p><ka><zt>SRF-Inlandredaktor: «Bundesrat sieht 10-Millionen als machbar»</zt><p>Die Schweiz wächst und wächst – und dies entgegen dem europäischen Trend. Bis in 30 Jahren wächst die Bevölkerung wahrscheinlich auf über 10.5 Millionen Einwohnerinnen und Einwohner an. Und das sei gut so. Zu diesem Schluss kommt man nach der Lektüre des bundesrätlichen Berichts zur Demografie des Bundesrates.</p><p>Viele aktuelle oder drohende Probleme wie Überalterung, fehlendes Wirtschaftswachstum, und Fachkräftemangel können durch die Arbeitsmigration gelöst oder zumindest abgedämpft werden.</p><p>Der Bundesrat verschweigt zwar die Wachstumsschmerzen nicht, Probleme werden aber als Herausforderungen benannt. Sie werden identifiziert, benannt und so als lösbar dargestellt. Eine 10-Millionen-Schweiz sei technokratisch plan- und machbar, ganz im Sinne der Absenderin des Postulates, die den Bericht verlangt hatte.</p><p>Doch im Bericht ging vergessen, dass ein Land, das so stark von der Migration profitieren soll, auch ein neues Selbstverständnis braucht. Ganz im Sinne der festgestellten Trends: Die Schweizer Bevölkerung werde nicht nur zahlreicher und älter. Sondern auch bunter.</p></ka></tx>"
56556321,2025-04-04,SRF,de,Nidwaldens Wandel: Von Armut zu Wohlstand dank Verkehrsanbindung,"<tx><ld><p>Vom Agrarkanton zum Steuerparadies: Die Erschliessung hat Nidwalden Wohlstand gebracht, aber auch Durchgangsverkehr.</p></ld><p><au>stus/zezm;gygm;brus</au></p><p>Nidwalden war jahrhundertelang ein mausarmer Agrarkanton. Das hatte ganz direkt damit zu tun, dass Nidwalden abgeschottet war.</p><p>Dies trotz seiner geografisch zentralen Lage in der Schweiz, trotz der Nähe zur Stadt Luzern.</p><zt>Felsen blockieren den Weg</zt><p>Den Landweg Richtung Süden verhinderten die schroffen Felswände entlang des Urnersees. Und auch Richtung Luzern blockierte ein abweisender Felsen den Weg: die Acheregg, gleich bei der Seeenge des Alpnacherbeckens.</p><p>Nidwalden war finanziell derart klamm, dass die erste Brücke bei der Acheregg von einer Privatperson bezahlt werden musste.</p><p>Heute ist Nidwalden ein finanzstarker Kanton. Und etwa die Gemeinde Hergiswil dank tiefer Steuern ein bevorzugter Wohnort für schwerreiche Leute.</p><lg><p>Historiker Stefan Ragaz hat die Ausstellung «Meilensteine – Mobilität und wir» im Nidwaldner Museum Salzmagazin kuratiert. zvg/Nidwaldner Museum/Christian Hartmann</p></lg><p>Katalysator dieses wirtschaftlichen und gesellschaftlichen Aufschwungs war die Erschliessung mit Verkehrswegen. Darüber informiert derzeit eine neu eröffnete Ausstellung im Salzmagazin im Nidwaldner Hauptort Stans.</p><zt>Wie Nidwalden zur Autobahn kommt</zt><p>1955 wurde zwischen Luzern und Horw das erste Autobahnteilstück der Schweiz eröffnet. Und obwohl dieser Abschnitt nur wenige Kilometer nördlich der Kantonsgrenze zu Nidwalden gebaut wurde, dauerte es noch über zehn Jahre, bis 1966 die Autobahn bis nach Stans-Nord erweitert wurde.</p><lg><p>Willkommen in Nidwalden. Im Frühling 1962 stand die «Nationalstr. Nr. 2» in Hergiswil vor der Inbetriebnahme. zvg/Staatsarchiv Nidwalden</p></lg><p>Was noch fehlte, war die Verbindung Richtung Süden, Richtung Gotthard. Die Bauarbeiten für den heutigen Seelisbergtunnel starteten 1971. Gleichzeitig wurden auch die Arbeiten für das Lehnenviadukt in Angriff genommen.</p><lg><p>Die Autobahnpfeiler des Lehnenviadukts ragen nicht nur hoch auf, sie reichen auch bis zu 70 Meter tief in den Boden – bis auf festen Fels. Keystone/Urs Flüeler</p></lg><p>Mit einer Gesamtlänge von 3150 Metern ist das Viadukt die zweitlängste Autobahnbrücke der Schweiz. Das Viaduc d'Yverdon ist fünf Meter länger, jedoch nicht annähernd so imposant.</p><p>Die Pfeiler der Autobahnbrücke am Vierwaldstättersee ragen nicht nur hoch in den Himmel, sie reichen auch bis zu 70 Meter tief in den Boden. Diese Bauweise war nötig, da der Hang oberhalb von Beckenried instabil ist und die Autobahn auf festem Fels verankert werden musste.</p><zt>Erweiterte Autobahn bringt auch Transitverkehr</zt><p>Im Juli 1980 war das Viadukt fertiggestellt, und im Dezember des gleichen Jahres wurden die Brücken zusammen mit dem Seelisbergtunnel eröffnet. In Nidwalden wurde gefeiert, dass der Kanton nun nach Nord und Süd über die Autobahn angebunden war. Schnell wurde aber auch offensichtlich, dass Nidwalden damit auch zu einem Durchfahrtskanton auf der Gotthardroute geworden war.</p><p>«Eines der Hauptargumente für den Autobahnbau war der erhoffte wirtschaftliche Gewinn», schreibt Historiker und Kurator Stefan Ragaz zur entsprechenden Ausstellung im Nidwaldner Museum Salzmagazin.</p><lg><p>Am 12. Dezember 1980 wurden der Seelisbergtunnel und das Lehnenviadukt eröffnet. Die Bevölkerung konnte die Bauwerke allerdings schon im September erkunden – viele fuhren mit dem Velo vor. zvg/Staatsarchiv Nidwalden</p></lg><p>Die Politik erhoffte sich vor allem neue Arbeitsplätze. Diese entstanden auch. Heute sind die Pilatus-Flugzeugwerke der grösste Arbeitgeber mit rund 2500 Mitarbeiterinnen und Mitarbeitern.</p><zt>Bevölkerung ist rasant gewachsen</zt><p>Dank der attraktiven Verkehrsanbindung entwickelte sich aber auch das Bevölkerungswachstum rasant: Lebten im Jahr 1980 – als die durchgehende Autobahn eröffnet wurde – rund 28'600 Personen in Nidwalden, waren es 40 Jahre später bereits 43'500 Personen.</p><p>Zwar pendeln auch heute noch mehr Leute aus Nidwalden an einen Arbeitsplatz in einem anderen Kanton, dieser «negative Pendlersaldo» hat sich aber stark verringert. Derzeit belegt Nidwalden im nationalen Vergleich einen Platz im Mittelfeld.</p></tx>"
56555704,2025-04-04,SRF,de,Nidwalden liegt mittendrin – und war doch lange abgeschottet,"<tx><ld><p>Vom Agrarkanton zum Steuerparadies: Die Erschliessung hat Nidwalden Wohlstand gebracht, aber auch Durchgangsverkehr.</p></ld><p><au>stus/zezm;gygm;brus</au></p><p>Nidwalden war jahrhundertelang ein mausarmer Agrarkanton. Das hatte ganz direkt damit zu tun, dass Nidwalden abgeschottet war.</p><p>Dies trotz seiner geografisch zentralen Lage in der Schweiz, trotz der Nähe zur Stadt Luzern.</p><zt>Felsen blockieren den Weg</zt><p>Den Landweg Richtung Süden verhinderten die schroffen Felswände entlang des Urnersees. Und auch Richtung Luzern blockierte ein abweisender Felsen den Weg: die Acheregg, gleich bei der Seeenge des Alpnacherbeckens.</p><p>Nidwalden war finanziell derart klamm, dass die erste Brücke bei der Acheregg von einer Privatperson bezahlt werden musste.</p><p>Heute ist Nidwalden ein finanzstarker Kanton. Und etwa die Gemeinde Hergiswil dank tiefer Steuern ein bevorzugter Wohnort für schwerreiche Leute.</p><lg><p>Historiker Stefan Ragaz hat die Ausstellung «Meilensteine – Mobilität und wir» im Nidwaldner Museum Salzmagazin kuratiert. zvg/Nidwaldner Museum/Christian Hartmann</p></lg><p>Katalysator dieses wirtschaftlichen und gesellschaftlichen Aufschwungs war die Erschliessung mit Verkehrswegen. Darüber informiert derzeit eine neu eröffnete Ausstellung im Salzmagazin im Nidwaldner Hauptort Stans.</p><zt>Wie Nidwalden zur Autobahn kommt</zt><p>1955 wurde zwischen Luzern und Horw das erste Autobahnteilstück der Schweiz eröffnet. Und obwohl dieser Abschnitt nur wenige Kilometer nördlich der Kantonsgrenze zu Nidwalden gebaut wurde, dauerte es noch über zehn Jahre, bis 1966 die Autobahn bis nach Stans-Nord erweitert wurde.</p><lg><p>Willkommen in Nidwalden. Im Frühling 1962 stand die «Nationalstr. Nr. 2» in Hergiswil vor der Inbetriebnahme. zvg/Staatsarchiv Nidwalden</p></lg><p>Was noch fehlte, war die Verbindung Richtung Süden, Richtung Gotthard. Die Bauarbeiten für den heutigen Seelisbergtunnel starteten 1971. Gleichzeitig wurden auch die Arbeiten für das Lehnenviadukt in Angriff genommen.</p><lg><p>Die Autobahnpfeiler des Lehnenviadukts ragen nicht nur hoch auf, sie reichen auch bis zu 70 Meter tief in den Boden – bis auf festen Fels. Keystone/Urs Flüeler</p></lg><p>Mit einer Gesamtlänge von 3150 Metern ist das Viadukt die zweitlängste Autobahnbrücke der Schweiz. Das Viaduc d'Yverdon ist fünf Meter länger, jedoch nicht annähernd so imposant.</p><p>Die Pfeiler der Autobahnbrücke am Vierwaldstättersee ragen nicht nur hoch in den Himmel, sie reichen auch bis zu 70 Meter tief in den Boden. Diese Bauweise war nötig, da der Hang oberhalb von Beckenried instabil ist und die Autobahn auf festem Fels verankert werden musste.</p><zt>Erweiterte Autobahn bringt auch Transitverkehr</zt><p>Im Juli 1980 war das Viadukt fertiggestellt, und im Dezember des gleichen Jahres wurden die Brücken zusammen mit dem Seelisbergtunnel eröffnet. In Nidwalden wurde gefeiert, dass der Kanton nun nach Nord und Süd über die Autobahn angebunden war. Schnell wurde aber auch offensichtlich, dass Nidwalden damit auch zu einem Durchfahrtskanton auf der Gotthardroute geworden war.</p><p>«Eines der Hauptargumente für den Autobahnbau war der erhoffte wirtschaftliche Gewinn», schreibt Historiker und Kurator Stefan Ragaz zur entsprechenden Ausstellung im Nidwaldner Museum Salzmagazin.</p><lg><p>Am 12. Dezember 1980 wurden der Seelisbergtunnel und das Lehnenviadukt eröffnet. Die Bevölkerung konnte die Bauwerke allerdings schon im September erkunden – viele fuhren mit dem Velo vor. zvg/Staatsarchiv Nidwalden</p></lg><p>Die Politik erhoffte sich vor allem neue Arbeitsplätze. Diese entstanden auch. Heute sind die Pilatus-Flugzeugwerke der grösste Arbeitgeber mit rund 2500 Mitarbeiterinnen und Mitarbeitern.</p><zt>Bevölkerung ist rasant gewachsen</zt><p>Dank der attraktiven Verkehrsanbindung entwickelte sich aber auch das Bevölkerungswachstum rasant: Lebten im Jahr 1980 – als die durchgehende Autobahn eröffnet wurde – rund 28'600 Personen in Nidwalden, waren es 40 Jahre später bereits 43'500 Personen.</p><p>Zwar pendeln auch heute noch mehr Leute aus Nidwalden an einen Arbeitsplatz in einem anderen Kanton, dieser «negative Pendlersaldo» hat sich aber stark verringert. Derzeit belegt Nidwalden im nationalen Vergleich einen Platz im Mittelfeld.</p></tx>"
